mesh,work_id,publication_year
D001008,2972916146,2019
D012559,2943131957,2019
D001008,2970544993,2019
D019964,2970544993,2019
D012559,2942055511,2019
D001068,2971632878,2019
D012559,2954554777,2019
D003865,2919938711,2019
D001523,2964412579,2019
D012559,2911685169,2019
D001008,2968226524,2019
D001523,2969815147,2019
D012559,2909413576,2019
D019964,2986472273,2019
D008607,2910473566,2019
D001523,2932435298,2019
D001068,2919513070,2019
D001068,2919513070,2019
D001008,2921665176,2019
D019964,2921665176,2019
D019964,2971707089,2019
D001008,2971707089,2019
D001068,2940921330,2019
D003865,2991491534,2019
D001523,2947901482,2019
D001523,2913715064,2019
D001523,2921870537,2019
D001523,2923820336,2019
D001523,2923820336,2019
D001523,2996500655,2019
D001523,2947572868,2019
D001523,2983913961,2019
D000856,2983416927,2019
D001523,2947804382,2019
D001321,2910432094,2019
D008607,2966897752,2019
D001068,2992697264,2019
D001523,2981917721,2019
D001523,3034346507,2019
D001523,2997116647,2019
D001523,2979948975,2019
D001289,2981464001,2019
D001523,2909119081,2019
D001523,2909119081,2019
D003865,2907168373,2019
D001523,2989596072,2019
D001523,2989596072,2019
D012559,2920160386,2019
D001523,2945351428,2019
D001068,2908749007,2019
D008607,2963854160,2019
D008607,2963854160,2019
D012559,2916941238,2019
D001321,2994811344,2019
D001008,2987973377,2019
D012559,2981209953,2019
D001289,2948709166,2019
D001714,2948709166,2019
D001523,2969318181,2019
D001068,2941567262,2019
D001008,2982542860,2019
D019964,2982542860,2019
D001008,2974455557,2019
D001008,2974455557,2019
D001008,2912206384,2019
D001008,2912206384,2019
D001714,2979730340,2019
D001714,2979730340,2019
D001523,2913413131,2019
D003865,2947821745,2019
D001008,2963665532,2019
D008607,2972939991,2019
D001523,2913258673,2019
D003865,2944835361,2019
D012559,2996519304,2019
D001523,2998499429,2019
D001523,2998499429,2019
D008607,2939551833,2019
D012559,2950821271,2019
D001289,2942836896,2019
D001714,2910814264,2019
D012559,2954132868,2019
D001714,2954132868,2019
D001068,2989152458,2019
D001008,2954855709,2019
D003865,2954855709,2019
D003865,2969626759,2019
D003865,2969244449,2019
D008607,2972337352,2019
D012559,2966239895,2019
D001714,2983947536,2019
D008607,2986574349,2019
D001289,2986574349,2019
D001523,2973176400,2019
D008607,2946498779,2019
D001321,2937954624,2019
D001523,2914601959,2019
D001289,2929199218,2019
D001523,2929199218,2019
D001523,2973462735,2019
D001523,2973462735,2019
D001714,2941807425,2019
D001523,2947989809,2019
D001008,2951748663,2019
D001289,2990979595,2019
D008607,2907186344,2019
D012559,2956411221,2019
D012559,2967690180,2019
D001068,2971272054,2019
D019964,2983266554,2019
D001068,2945677792,2019
D001523,2921754417,2019
D001523,2995964256,2019
D001321,2944851242,2019
D001321,2944851242,2019
D001008,2967082344,2019
D012559,2965228888,2019
D012559,2946040221,2019
D001008,2945870252,2019
D001523,2936172892,2019
D012559,2987429813,2019
D001321,2945401030,2019
D001289,2978631334,2019
D012559,2990844888,2019
D001289,2971932865,2019
D001289,2971932865,2019
D001008,2966416859,2019
D003865,2940419403,2019
D003865,2918041719,2019
D003865,2918041719,2019
D001068,2978316382,2019
D012559,2991549981,2019
D001523,2946783223,2019
D001714,2991506489,2019
D003865,2966567739,2019
D001523,2962792843,2019
D012559,2989877557,2019
D012559,2989877557,2019
D003865,2967603310,2019
D001289,2941996812,2019
D019964,2980836448,2019
D008607,2913733538,2019
D008607,2914744417,2019
D003865,2921346035,2019
D001008,2921346035,2019
D008607,2929840494,2019
D001523,2932297160,2019
D008607,2944206319,2019
D001068,2952706533,2019
D001714,2959096203,2019
D012559,2938265278,2019
D003865,2938265278,2019
D001523,2940004036,2019
D001523,2995369397,2019
D001321,2914235458,2019
D019955,2940876683,2019
D001321,2981811152,2019
D001068,2953848076,2019
D012559,2977477573,2019
D012559,2977477573,2019
D001008,2956514852,2019
D001289,2920832081,2019
D001523,2909102982,2019
D012559,2934319577,2019
D012559,2979915752,2019
D001289,2911897113,2019
D001289,2911897113,2019
D001068,2979000115,2019
D001008,2990386409,2019
D001523,2947747921,2019
D012559,2947884289,2019
D000856,2943365431,2019
D001289,2931237894,2019
D019955,2931237894,2019
D001289,2931237894,2019
D012559,2991400056,2019
D003865,2966429791,2019
D012559,2975537071,2019
D001523,2941171988,2019
D012559,2911374984,2019
D012559,2911374984,2019
D001321,2954082972,2019
D001523,2923794847,2019
D001523,2923794847,2019
D001523,2923794847,2019
D001008,2923431845,2019
D001714,2921430766,2019
D001714,2921430766,2019
D001289,2921430766,2019
D001289,2921430766,2019
D001523,2975528830,2019
D001523,2990566013,2019
D001008,2923734364,2019
D001523,2950236465,2019
D001523,2967393633,2019
D001523,2972638966,2019
D001289,2970030775,2019
D001714,2954982788,2019
D001523,2990641409,2019
D001008,2911261519,2019
D001523,2943892646,2019
D012559,2964105260,2019
D003865,2994895736,2019
D001714,2983828962,2019
D001068,2972067182,2019
D001068,2972067182,2019
D001523,2927517412,2019
D003865,2947401616,2019
D001523,2950709739,2019
D001068,2924767491,2019
D008607,2955749033,2019
D001523,2947062328,2019
D012559,2954737778,2019
D001523,2989854366,2019
D001523,2956941620,2019
D003865,2914262715,2019
D012559,2949039677,2019
D001523,2963802492,2019
D001523,2940189568,2019
D012559,2940949373,2019
D001523,2950187990,2019
D001523,2950187990,2019
D008607,2980995808,2019
D012559,2918615312,2019
D001523,2924980517,2019
D012559,2976532881,2019
D001008,2956423490,2019
D001714,2956423490,2019
D001068,2956423490,2019
D019955,2921856079,2019
D001289,2921856079,2019
D001523,2921715541,2019
D012559,2953467800,2019
D012559,2981885937,2019
D003865,2907069644,2019
D012559,2969510366,2019
D012559,2948131582,2019
D001523,2996861460,2019
D001714,2952330335,2019
D003865,2937133305,2019
D001289,2989218805,2019
D012559,2979195253,2019
D001714,2979195253,2019
D003865,2971016620,2019
D008607,2978058012,2019
D012559,3038467468,2020
D008607,3036060996,2020
D001523,3016477745,2020
D001068,3106048912,2020
D001289,3016391909,2020
D001289,3016391909,2020
D001523,3106909367,2020
D001523,3094915720,2020
D012559,2997117626,2020
D001523,3103640221,2020
D052018,3002328943,2020
D001523,3019244746,2020
D001289,3091969681,2020
D008607,3026194981,2020
D001714,3026194981,2020
D003865,3109404939,2020
D003865,3025283414,2020
D001714,3025283414,2020
D008607,3049159099,2020
D001008,2999064388,2020
D012559,3043470545,2020
D012559,3043470545,2020
D001008,3007011584,2020
D001008,3007011584,2020
D001008,2998995469,2020
D001523,3083725697,2020
D001523,3014239909,2020
D001523,3095213031,2020
D001523,3013750876,2020
D003865,3009697500,2020
D003865,3009697500,2020
D012559,3046796319,2020
D001289,3023111269,2020
D019263,3093255877,2020
D001523,3032931091,2020
D001523,3093212737,2020
D001068,3034657277,2020
D001523,3006930704,2020
D001321,3023835736,2020
D001008,3038141897,2020
D003865,3020898570,2020
D001714,3020898570,2020
D012559,3011587007,2020
D008607,3047482604,2020
D003865,3093393128,2020
D001523,3082258974,2020
D012559,3034431179,2020
D003865,3097156445,2020
D003865,3099585958,2020
D008607,3036982638,2020
D001523,3043064429,2020
D003865,3080991315,2020
D001523,3045003261,2020
D001523,3097318573,2020
D001714,3112510551,2020
D003865,2999557233,2020
D012559,2966072457,2020
D012559,3098735973,2020
D001714,3089737420,2020
D001523,3031742716,2020
D001289,3010486547,2020
D003865,3019236334,2020
D001523,3008632505,2020
D003865,3087074235,2020
D008607,3025470648,2020
D000856,3028184782,2020
D012559,3033605176,2020
D001523,3049274795,2020
D012559,3107398496,2020
D001321,3107398496,2020
D003865,3016501545,2020
D001289,3045534227,2020
D001714,3014295004,2020
D008607,3045821045,2020
D012559,3006724384,2020
D001523,3090109049,2020
D003865,3031870968,2020
D012559,3082396826,2020
D001068,3015509169,2020
D001714,3048539673,2020
D001523,3094332727,2020
D012559,3012826490,2020
D001523,2999061402,2020
D001523,3107723516,2020
D001068,3112474792,2020
D003865,3003667387,2020
D008607,3087297457,2020
D012559,3041655619,2020
D001321,3108532982,2020
D012559,3012542319,2020
D003865,3101952460,2020
D012559,3051979443,2020
D012559,3030460877,2020
D001523,3090340480,2020
D012559,3021395904,2020
D012559,3095297862,2020
D000856,3082689995,2020
D012559,3018710111,2020
D001008,3007642123,2020
D001523,3039650563,2020
D001523,3039650563,2020
D001714,3041879509,2020
D001523,3091253827,2020
D012559,3016236344,2020
D012559,3016236344,2020
D001714,3087127494,2020
D001008,3087127494,2020
D001714,3087127494,2020
D001008,3023630243,2020
D012559,3018317538,2020
D001714,3028473849,2020
D003865,3027588219,2020
D001523,3046483577,2020
D001289,3089809221,2020
D001289,3089809221,2020
D001523,3008078402,2020
D001523,3040151859,2020
D008607,3045297762,2020
D003865,3107674131,2020
D001523,3013278392,2020
D001714,3108578619,2020
D001714,3011757780,2020
D001523,3025620088,2020
D001523,3043475121,2020
D012559,3035759197,2020
D001321,3117043093,2020
D001523,3000410873,2020
D001523,3002594860,2020
D001523,3002594860,2020
D001321,3096964943,2020
D012559,3093647933,2020
D001523,3013313978,2020
D019955,3108326283,2020
D012559,4225792927,2020
D001714,3005282380,2020
D008607,3092127477,2020
D012559,3104240058,2020
D001714,3082766180,2020
D001523,3045389842,2020
D012559,3024849208,2020
D001289,2999010012,2020
D001714,3046821139,2020
D008607,3044845248,2020
D001068,3017350250,2020
D001008,3014522206,2020
D019964,3014522206,2020
D001008,3037727469,2020
D001008,3081196493,2020
D001714,3101351365,2020
D001523,3040720415,2020
D008607,3045747032,2020
D001523,3027694502,2020
D012559,3043082530,2020
D001068,3012657161,2020
D001523,3036564741,2020
D001523,3092612112,2020
D001321,3095525855,2020
D001289,3097536003,2020
D001289,3034034495,2020
D001321,3037527416,2020
D001523,3118076771,2020
D001321,3094999189,2020
D008607,3119613922,2020
D001523,3109546488,2020
D008607,3037425752,2020
D052018,3013981370,2020
D001068,3013981370,2020
D012559,3006183556,2020
D001289,3094709543,2020
D001289,3022890779,2020
D001523,3040054724,2020
D012559,2999279779,2020
D001714,3048738664,2020
D019964,3010822172,2020
D001289,3109496001,2020
D052018,3087561294,2020
D000856,3087561294,2020
D001068,3087561294,2020
D012559,3013104553,2020
D001714,3102172621,2020
D003865,4220902778,2020
D012559,3112734669,2020
D001523,3093631468,2020
D001523,3013737540,2020
D001289,3117359839,2020
D001008,2997224657,2020
D012559,3079510283,2020
D003865,3018902820,2020
D001289,3018449289,2020
D001068,3092511660,2020
D001008,3111842938,2020
D001289,3087225886,2020
D003865,3034848997,2020
D001523,3083474085,2020
D001289,3027881610,2020
D012559,3024269506,2020
D001289,3091531740,2020
D003865,3109964933,2020
D003865,3110732797,2020
D001068,3013599866,2020
D001523,3045403644,2020
D001523,3045403644,2020
D000856,3013572165,2020
D008607,3083677669,2020
D012559,2999762958,2020
D001714,2999762958,2020
D001714,2999762958,2020
D012559,2999762958,2020
D001068,3034274064,2020
D001523,3012437395,2020
D001523,3011209852,2020
D001523,3037871772,2020
D012559,3009209832,2020
D001321,3093725217,2020
D001321,3013641538,2020
D001523,3092040745,2020
D008607,3092040745,2020
D001523,3035423044,2020
D019964,3043147885,2020
D001008,3043147885,2020
D001289,3010168626,2020
D001289,3010168626,2020
D001068,3023437637,2020
D001068,3023437637,2020
D003865,3084869187,2020
D001523,3091715408,2020
D001523,3042232236,2020
D012559,3028893794,2020
D012559,3048527472,2020
D012559,3089454970,2020
D001714,3032492551,2020
D012559,3112869235,2020
D000856,3103119010,2020
D001068,3094128007,2020
D001321,3112878535,2020
D001289,3112878535,2020
D001523,3029865777,2020
D012559,3022792336,2020
D012559,3022792336,2020
D001523,3004491064,2020
D012559,3009072102,2020
D019964,3110518295,2020
D001289,3069114409,2020
D001523,3003183486,2020
D012559,3029733682,2020
D001714,3029733682,2020
D001068,3131527103,2020
D001523,3015096527,2020
D001523,3034073910,2020
D003865,3006626252,2020
D001714,3040317061,2020
D003865,3040317061,2020
D001714,3046625124,2020
D003865,3046625124,2020
D001523,3020884144,2020
D001523,3020884144,2020
D012559,3013206967,2020
D001321,3019443274,2020
D008607,3111085647,2020
D001008,3111733470,2020
D012559,3011823654,2020
D019964,3011823654,2020
D012559,3017021640,2020
D003865,3049068802,2020
D001523,3049068802,2020
D000856,3089136183,2020
D001068,3006694320,2020
D008607,3021451826,2020
D001523,2999958473,2020
D001523,3039949281,2020
D001068,3030497859,2020
D008607,3096405510,2020
D000856,3033631746,2020
D008607,3089415666,2020
D001321,3037798305,2020
D012559,3120600953,2020
D001523,3007464183,2020
D001068,3028439715,2020
D001289,3099302872,2020
D001523,3004528145,2020
D001523,3004528145,2020
D000856,3026709163,2020
D001008,3006515433,2020
D001523,3080974060,2020
D008607,3125364930,2020
D001289,3034253257,2020
D012559,3106759406,2020
D003865,3021293434,2020
D012559,3109749790,2020
D003865,3089838096,2020
D012559,3013789991,2020
D003865,3094861555,2020
D001523,3110956803,2020
D001523,3006099263,2020
D008607,3084010325,2020
D003865,3116299582,2020
D001289,3014484706,2020
D001068,3012246390,2020
D012559,3091665136,2020
D001523,3012696491,2020
D012559,3008576518,2020
D003865,3096009341,2020
D001289,3042475911,2020
D001714,3029652411,2020
D012559,3022394647,2020
D001714,3022394647,2020
D012559,3016964757,2020
D001714,3110963687,2020
D012559,2998741351,2020
D000856,3006683548,2020
D012559,3096985857,2020
D003865,3010032308,2020
D003865,3024379418,2020
D008607,3026649540,2020
D001714,3092842474,2020
D001289,3041514749,2020
D003865,3037137404,2020
D001289,3035376286,2020
D012559,3020251960,2020
D001523,3100973505,2020
D001523,3100973505,2020
D001714,3023409129,2020
D012559,3023409129,2020
D001289,3029234980,2020
D001523,3017274968,2020
D001008,3087193578,2020
D003865,3027810696,2020
D008607,3107434796,2020
D012559,3014718613,2020
D012559,3099280898,2020
D001321,3000392691,2020
D012559,3113093173,2020
D008607,3095387090,2020
D012559,3035233583,2020
D012559,3035233583,2020
D001523,3108709654,2020
D001321,3093087977,2020
D000856,3022539893,2020
D012559,3032980990,2020
D003865,3110198929,2020
D012559,3014843981,2020
D003865,2998973654,2020
D001523,3011093160,2020
D012559,3044950964,2020
D001523,3009072760,2020
D012559,3093649044,2020
D001714,3087705819,2020
D012559,3048384949,2020
D001008,3017823843,2020
D001289,3000073787,2020
D001321,3043943756,2020
D001523,3057191674,2020
D012559,3014099635,2020
D001289,3112749575,2020
D001523,3000245409,2020
D001321,3099841821,2020
D001523,3099680336,2020
D008607,3092149944,2020
D001523,3020322965,2020
D001523,3003448798,2020
D001523,2999442409,2020
D001523,3103173814,2020
D001068,3113612551,2020
D012559,3025913755,2020
D001523,3002235913,2020
D001068,3037291788,2020
D003865,3019052232,2020
D012559,3019052232,2020
D001523,3029502789,2020
D001523,3050638109,2020
D001008,3025610628,2020
D001523,3092538170,2020
D001523,3092538170,2020
D001523,3092325355,2020
D001289,3080364455,2020
D003865,2998803960,2020
D001068,2998803960,2020
D012559,3025390437,2020
D012559,3048994688,2020
D001321,3062447560,2020
D001321,3062447560,2020
D012559,3049054507,2020
D003865,3008353190,2020
D001714,3008353190,2020
D012559,3008353190,2020
D003865,3083394799,2020
D001523,3087462486,2020
D001523,3043970754,2020
D001523,3035775929,2020
D001523,3035775929,2020
D001523,3004988590,2020
D003865,3098748721,2020
D001289,3019080370,2020
D003865,3071307525,2020
D003865,3071307525,2020
D003865,3011369814,2020
D003865,3011369814,2020
D012559,3018580114,2020
D003865,3100206662,2020
D001714,3100206662,2020
D001008,3081050908,2020
D019964,3081050908,2020
D001523,3045949784,2020
D019964,3009973181,2020
D001523,3096953046,2020
D012559,3046594032,2020
D012559,3041638334,2020
D003865,3094506883,2020
D008607,3011777572,2020
D001523,3013618052,2020
D001523,3005955329,2020
D012559,3006415288,2020
D001523,3011565566,2020
D001523,3112208811,2020
D003865,3096221358,2020
D003865,3025829181,2020
D001714,3116597277,2020
D001523,3013612295,2020
D003865,3059694739,2020
D001523,3082166756,2020
D008607,3087506922,2020
D012559,3036653927,2020
D001321,3107934327,2020
D003865,3046493323,2020
D001523,3048729286,2020
D001289,2997779145,2020
D012559,3025571455,2020
D001523,3095705888,2020
D001523,3095705888,2020
D001523,3086450923,2020
D008607,3115986281,2020
D012559,3025481414,2020
D012559,3025481414,2020
D003865,3023747541,2020
D001714,3023747541,2020
D001523,3023747541,2020
D001289,3017690038,2020
D052018,3048489865,2020
D003865,3022931053,2020
D001714,3022931053,2020
D008607,3115382455,2020
D012559,3092201403,2020
D012559,3015957874,2020
D001714,3117481764,2020
D001008,3048413340,2020
D001289,3087279249,2020
D003865,3044852739,2020
D003865,3043482451,2020
D001714,3110647286,2020
D001523,3110647286,2020
D001289,3082654245,2020
D001321,3016276573,2020
D008607,3016276573,2020
D001321,3045865554,2020
D008607,3045865554,2020
D003865,3099107162,2020
D001523,3113306622,2020
D003865,3022649077,2020
D003865,2999092768,2020
D003865,3116953583,2020
D001289,3116953583,2020
D001714,3042426255,2020
D008607,3016568974,2020
D012559,3092565165,2020
D012559,3046669787,2020
